SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
523628,PODDAR      ,B ,Q,311.00,311.00,311.00,311.00,311.00,306.75,1,50,15550.00,
523630,NATIONAL FER,B ,Q,27.65,28.25,27.35,28.00,28.00,27.35,341,83076,2315619.00,
523638,IP RINGS LTD,X ,Q,64.95,64.95,61.00,62.75,62.75,61.50,43,2279,141649.00,
523642,PI INDUS.LTD,A ,Q,1245.00,1300.20,1245.00,1284.80,1296.45,1242.25,1367,15406,19784096.00,
523648,PLASTIBLEND ,B ,Q,172.60,180.50,172.60,179.75,180.50,176.50,16,117,21018.00,
523660,WATERBASE   ,B ,Q,128.00,132.35,118.95,120.35,120.35,126.40,1490,117347,14724267.00,
523672,FLEX FOODS  ,X ,Q,52.00,52.00,50.00,50.65,52.00,50.80,40,2952,149419.00,
523694,APCOTEX IND ,B ,Q,204.00,204.00,200.95,202.30,202.20,203.25,13,846,170912.00,
523696,FORTIS MLR  ,X ,Q,50.60,51.00,50.60,51.00,51.00,50.60,2,200,10160.00,
523704,MASTEK LTD  ,B ,Q,367.35,367.35,355.55,356.10,358.00,366.75,259,2515,900247.00,
523710,SAYAJI HOTEL,XT,Q,252.95,253.00,252.95,253.00,253.00,247.45,2,5,1264.00,
523716,ASHIANA HOU ,B ,Q,116.00,118.85,112.90,114.60,114.10,112.60,401,2467,283992.00,
523736,DVL         ,B ,Q,74.90,77.25,74.90,75.55,75.70,73.65,54,462,34892.00,
523754,MAHEPC      ,X ,Q,89.80,92.15,89.80,91.45,91.45,90.15,79,13182,1203826.00,
523756,SREIINFRA   ,A ,Q,12.00,12.64,12.00,12.28,12.22,12.23,122,33417,409505.00,
523768,GUJ.BOROSIL ,X ,Q,76.80,77.50,72.10,72.75,72.75,75.10,124,7294,535339.00,
523782,MITSHI      ,XT,Q,56.70,56.70,51.80,53.95,54.00,54.10,31,3806,200391.00,
523792,MAZDA LTD   ,B ,Q,350.00,354.00,349.95,352.15,352.00,366.40,15,128,44856.00,
523796,VICEROY HOTE,T ,Q,1.27,1.27,1.27,1.27,1.27,1.21,26,3265,4146.00,
523828,MENON BEAR. ,B ,Q,64.00,67.80,63.50,65.05,64.35,65.10,50,1938,128773.00,
523836,GUJ.RAFFIA  ,T ,Q,9.48,9.48,9.48,9.48,9.48,9.03,1,30,284.00,
523838,SIMPLX INFRA,B ,Q,44.30,45.30,41.05,45.05,45.30,44.70,51,2780,120034.00,
523840,INN.TECH.PAC,X ,Q,16.20,16.90,16.00,16.85,16.85,15.63,20,1013,16755.00,
523842,SUPER TANNER,X ,Q,1.91,1.91,1.91,1.91,1.91,1.82,2,500,955.00,
523844,INVICTA MED ,XT,Q,4.42,4.42,4.42,4.42,4.42,4.42,2,2000,8840.00,
523850,AXTEL INDUS.,X ,Q,90.80,95.00,90.00,90.00,90.00,89.45,19,1249,113005.00,
524000,MAGMA FIN   ,A ,Q,64.70,64.70,60.00,62.70,63.70,64.10,103,6160,387218.00,
524013,HIND.FLUROCA,B ,Q,12.74,12.75,11.10,12.16,12.70,11.76,10,584,7146.00,
524019,KINGFA      ,B ,Q,618.65,631.60,618.65,631.30,631.60,630.85,36,137,85732.00,
524037,RAMA PHOSPH ,X ,Q,56.95,56.95,49.10,52.35,52.30,51.15,10,941,48857.00,
524051,POLYPLEX    ,B ,Q,467.10,467.35,461.75,465.30,465.50,468.85,80,924,428858.00,
524075,ALBERT DAVID,B ,Q,365.95,380.10,363.25,372.45,372.45,367.90,38,415,154455.00,
524080,HAR.LEATHER ,XT,Q,23.20,23.20,23.20,23.20,23.20,22.10,1,100,2320.00,
524084,MONSANTO (I),A ,Q,2088.30,2099.65,2057.10,2080.20,2076.55,2073.35,61,110,229108.00,
524091,ACRYCIL LTD.,X ,Q,99.00,101.00,98.25,98.65,99.00,99.35,44,5661,562807.00,
524109,KABRA EXTR  ,B ,Q,65.90,68.20,65.90,67.50,67.50,64.40,38,4587,304270.00,
524129,VINYL CHEM  ,B ,Q,67.00,68.00,66.60,67.55,67.55,65.25,205,1734,116968.00,
524136,PEE CEE COSM,X ,Q,99.00,105.30,99.00,105.30,105.30,104.00,10,551,57615.00,
524164,IOL CHEM PH ,B ,Q,186.00,187.15,182.00,184.05,184.05,185.40,367,12492,2301427.00,
524174,KESAR PETRO ,X ,Q,6.00,6.59,6.00,6.46,6.49,6.14,81,31455,196806.00,
524200,VINATI ORG. ,A ,Q,2346.50,2347.90,2278.00,2288.80,2288.80,2344.30,741,3512,8086464.00,
524202,LACTOSE(I)  ,XT,Q,24.50,25.25,24.50,25.25,25.25,24.05,17,2850,71129.00,
524208,AARTI INDUST,A ,Q,1588.00,1591.10,1580.00,1581.65,1581.65,1585.30,284,850,1345969.00,
524212,WANBURY LTD ,T ,Q,11.75,12.86,11.75,12.68,12.86,12.25,15,981,12268.00,
524218,RESONANCE   ,XT,Q,32.55,32.55,30.65,30.95,31.95,31.05,27,2582,80439.00,
524226,GUJ AMB EXP ,B ,Q,164.05,170.95,155.80,166.95,165.40,164.35,397,8661,1398887.00,
524230,RASHTR.CHEM.,A ,Q,44.45,46.65,43.30,46.20,46.20,44.30,1213,237931,10761959.00,
524280,KOPRAN LTD. ,B ,Q,31.00,31.85,30.50,31.00,31.00,31.05,157,14384,444717.00,
524288,AIMCO PESTI.,X ,Q,95.05,109.50,95.00,107.45,109.50,96.85,301,13723,1417952.00,
524314,GUJ.TERC LAB,X ,Q,6.10,6.50,6.10,6.15,6.15,6.38,5,461,2880.00,
524324,SEYAIND     ,B ,Q,422.00,439.75,421.75,426.15,427.00,421.95,119,3988,1692144.00,
524330,JAYANT AGRO ,B ,Q,157.30,161.90,155.85,160.00,160.00,160.05,43,1687,267121.00,
524332,BCLIL       ,X ,Q,81.75,83.80,78.45,83.05,82.70,80.05,174,13987,1137958.00,
524336,SH.HARI CHEM,X ,Q,20.20,21.15,19.15,21.15,21.15,20.15,33,1825,36797.00,
524342,INDOBORAXC  ,X ,Q,395.00,395.00,371.00,377.25,377.25,391.90,45,1314,499095.00,
524348,AARTI DRUGS ,B ,Q,436.00,439.65,433.80,436.75,439.65,438.75,97,1784,777180.00,
524370,BODAL CHEM  ,B ,Q,83.00,83.10,80.35,81.15,81.15,81.35,140,10623,865420.00,
524394,VIMTA LABS  ,B ,Q,103.50,110.00,102.30,105.30,105.30,106.80,61,675,71562.00,
524404,MARKSANS    ,B ,Q,15.80,16.07,15.30,15.67,15.67,15.76,224,71695,1119126.00,
524412,AAREY DRUGS ,X ,Q,15.99,15.99,14.61,15.21,15.21,15.03,155,10364,158533.00,
524444,KAVITIND    ,X ,Q,55.00,59.95,55.00,56.75,56.75,54.75,113,41476,2343717.00,
524470,SYNCOM FORM.,X ,Q,0.83,0.84,0.80,0.82,0.82,0.83,148,181422,147951.00,
524480,RIDHI SIDHI ,X ,Q,280.45,280.50,280.45,280.50,280.50,271.00,5,30,8414.00,
524488,SVCIND      ,XT,Q,1.95,1.95,1.77,1.95,1.95,1.86,28,17438,32927.00,
524494,IPCA LAB LTD,A ,Q,952.60,958.00,941.25,943.10,943.00,944.00,440,2366,2245575.00,
524500,KILITCH DRUG,B ,Q,115.40,118.00,108.95,114.65,114.05,114.20,264,7162,832593.00,
524506,CORAL LAB.  ,X ,Q,194.00,199.40,185.10,194.65,190.00,192.80,34,460,89303.00,
524520,KMC SHIL    ,X ,Q,11.05,11.65,11.05,11.34,11.34,11.58,33,7568,86124.00,
524534,BHASKAR AGRO,XT,Q,16.50,16.50,15.50,16.50,16.50,16.15,5,92,1428.00,
524542,SUKJIT STRCH,X ,Q,200.00,203.00,200.00,200.00,200.00,200.00,12,701,140612.00,
524558,NEULAND LAB.,B ,Q,496.60,498.00,491.80,492.45,492.45,500.65,172,373,184697.00,
524564,GAYATRI BIO ,XT,Q,1.43,1.43,1.43,1.43,1.43,1.43,4,9100,13013.00,
524570,PODDAR PIGM.,B ,Q,161.85,163.00,158.40,160.80,160.80,162.10,11,631,101546.00,
524576,VIVID IND   ,X ,Q,19.50,20.95,19.50,19.90,19.90,19.75,16,1145,23331.00,
524580,PRIYA LTD.  ,X ,Q,17.75,17.75,17.75,17.75,17.75,16.95,1,10,177.00,
524582,TIRUPATI STA,XT,Q,28.45,28.45,28.45,28.45,28.45,27.10,2,80,2276.00,
524594,ASHOK-ALCO  ,X ,Q,22.90,23.40,22.00,23.10,23.00,22.95,39,6637,151347.00,
524598,AKSHARCHEM I,B ,Q,247.95,247.95,217.55,224.80,223.20,221.75,80,401,90937.00,
524606,BERYL DRUGS ,X ,Q,4.12,4.12,4.12,4.12,4.12,3.93,5,1815,7477.00,
524614,INDXTRA     ,XT,Q,4.62,4.62,4.62,4.62,4.62,4.40,4,1057,4883.00,
524624,GAGAN GASES ,X ,Q,8.83,8.83,8.83,8.83,8.83,8.83,2,48,423.00,
524634,ALU FLUORIDE,X ,Q,105.75,108.90,103.10,106.90,106.90,105.45,91,4186,447772.00,
524640,ARCHITORG   ,X ,Q,8.75,8.75,8.45,8.49,8.45,8.36,21,4155,35762.00,
524648,INDO AMINES ,X ,Q,75.00,76.70,72.00,74.85,74.50,74.95,75,10594,791555.00,
524652,IND.SWIFT LT,B ,Q,4.80,4.95,4.45,4.94,4.94,4.70,10,2100,10063.00,
524654,NATURAL CAPS,X ,Q,55.00,55.00,53.00,55.00,55.00,54.75,7,119,6527.00,
524663,BH.IMMUN&BIO,B ,Q,6.90,8.10,6.60,7.76,7.76,6.85,131,75681,569718.00,
524667,SOTL        ,B ,Q,926.80,938.00,926.00,931.35,938.00,946.80,20,43,40056.00,
524669,HESTER BISC ,B ,Q,1657.30,1701.00,1657.30,1690.30,1698.00,1673.50,142,261,441047.00,
524675,KABSONS INDU,XT,Q,3.14,3.14,3.14,3.14,3.14,3.14,2,30,94.00,
524687,BASANT AGRO ,X ,Q,3.77,3.77,3.32,3.55,3.50,3.38,40,14333,49320.00,
524689,PARENT.DRUGS,T ,Q,3.70,3.70,3.70,3.70,3.70,3.78,2,350,1295.00,
524699,KILBURN CHEM,Z ,Q,16.10,16.10,16.10,16.10,16.10,15.35,3,150,2415.00,
524703,SANDU PHARMA,X ,Q,16.05,16.90,15.55,15.85,16.90,16.50,7,585,9277.00,
524709,NACLIND     ,B ,Q,26.10,27.35,26.10,27.15,27.00,27.05,74,22954,621078.00,
524711,VISTA PHARMA,X ,Q,11.00,11.31,10.70,11.27,11.31,10.78,53,208999,2358641.00,
524715,SUN PHARMA. ,A ,Q,432.00,432.75,421.50,423.25,423.25,427.70,4283,329564,140332135.00,
524717,TITAN BIOTEC,X ,Q,42.85,42.85,38.90,40.50,39.30,40.90,72,16613,652581.00,
524731,JENBURKT PH.,X ,Q,453.50,453.50,416.05,441.25,440.20,443.30,38,570,245191.00,
524735,HIKAL LTD.  ,B ,Q,155.05,156.40,153.25,154.55,154.10,155.15,350,14802,2285249.00,
524742,CAPLIN POINT,B ,Q,439.30,446.45,434.90,436.10,436.35,442.55,80,889,389615.00,
524748,LINK PHARMA ,X ,Q,12.40,12.40,11.50,11.50,11.50,12.00,5,542,6630.00,
524752,COMBAT DRUGS,X ,Q,18.55,18.55,18.55,18.55,18.55,19.50,1,100,1855.00,
524758,WINTAC LTD  ,X ,Q,172.10,172.10,172.10,172.10,172.10,173.20,1,250,43025.00,
524764,NUTRA       ,X ,Q,8.15,8.15,7.60,8.12,8.12,7.77,110,46629,372984.00,
524768,EMMESSAR BIO,X ,Q,13.00,13.00,13.00,13.00,13.00,12.40,2,500,6500.00,
524774,NGL FINE CHM,XT,Q,490.00,504.90,487.00,492.65,492.00,487.00,35,696,343069.00,
524790,EVEREST ORG.,X ,Q,221.70,221.70,210.40,216.35,215.00,216.90,17,217,46676.00,
524804,AUROB.PHARMA,A ,Q,630.00,631.30,618.50,629.75,629.75,628.10,1057,58136,36355125.00,
524808,PHYTOCHEM I.,XT,Q,23.60,23.60,21.75,23.50,23.50,22.50,3,295,6845.00,
524816,NATCO PHARM ,A ,Q,563.00,571.35,551.55,568.40,568.40,564.05,267,3113,1753042.00,
524818,DYNAMIC IND.,X ,Q,58.50,61.00,58.50,60.60,58.60,57.50,6,130,7815.00,
524820,PANAMA PETRO,B ,Q,73.00,73.00,70.05,72.70,72.70,70.85,19,2924,209166.00,
524824,BAL PHARMA  ,B ,Q,45.75,46.80,45.55,45.65,45.55,45.95,17,923,42368.00,
526001,JAUS POLYMER,X ,Q,6.65,6.65,6.65,6.65,6.65,7.00,1,31,206.00,
526027,CUBEX TUBING,B ,Q,10.60,10.60,9.40,10.16,10.35,9.92,4,16,166.00,
526043,POLYMECH.MCH,X ,Q,21.05,21.05,21.05,21.05,21.05,21.50,1,4,84.00,
526073,GALAXY BEAR.,XT,Q,152.75,152.75,152.00,152.00,152.00,145.50,3,154,23453.00,
526095,RAVILEELA GR,X ,Q,10.12,10.12,10.12,10.12,10.12,10.65,5,169,1710.00,
526113,UNIROYAL MAR,XT,Q,5.70,5.70,5.70,5.70,5.70,5.45,1,100,570.00,
526117,SHERVANI IND,X ,Q,484.70,484.70,467.00,480.30,483.90,466.70,36,349,166050.00,
526133,SUPERTEX IND,X ,Q,3.35,3.35,3.35,3.35,3.35,3.35,2,500,1675.00,
526137,SHETRON LTD ,X ,Q,21.10,21.55,21.10,21.55,21.55,21.75,5,588,12561.00,
526139,TRANSGENE BI,XT,Q,2.58,2.58,2.50,2.56,2.56,2.46,29,20626,52032.00,
526143,MPL         ,XT,Q,4.35,4.35,4.35,4.35,4.35,4.15,3,426,1853.00,
526159,NIKHIL ADHSV,X ,Q,138.00,138.00,135.00,135.00,135.00,140.00,7,160,21751.00,
526161,SPENTA INT. ,X ,Q,54.40,54.40,54.40,54.40,54.40,52.00,3,100,5440.00,
526169,MULTIBASE I ,X ,Q,148.25,148.25,144.00,148.25,148.25,141.20,125,12486,1843940.00,
526173,ANDREW YULE ,B ,Q,13.89,15.40,13.55,15.07,15.07,13.56,369,162980,2392057.00,
526179,LUDOLOW JUTE,X ,Q,89.80,89.80,80.10,82.50,82.50,89.00,742,61209,5162934.00,
526217,HITECHCORP  ,B ,Q,81.00,82.00,80.25,82.00,82.00,84.10,19,1106,89544.00,
526225,BLOOM DEKOR ,X ,Q,8.97,8.97,8.97,8.97,8.97,8.55,2,1209,10844.00,
526227,FILATEX INDI,B ,Q,40.40,42.35,39.80,40.10,40.10,41.55,736,127252,5185548.00,
526235,MERCATOR    ,T ,Q,1.55,1.55,1.50,1.54,1.55,1.48,88,166794,257373.00,
526247,PREMIER EXPL,B ,Q,182.95,182.95,171.05,175.10,175.10,177.25,53,770,136003.00,
526299,MPHASIS LTD ,A ,Q,985.40,991.45,981.80,990.40,991.00,987.45,220,1843,1818637.00,
526315,DIVYA.GRANIT,X ,Q,70.00,75.75,70.00,75.25,75.25,72.25,26,3290,240202.00,
526365,SWARNASA    ,X ,Q,7.61,8.18,7.41,7.56,8.00,7.80,11,2834,21572.00,
526367,GANESH HSG. ,B ,Q,36.50,39.65,36.50,38.75,38.95,36.70,219,7781,295884.00,
526371,NMDC LTD    ,A ,Q,85.25,86.50,83.90,86.25,86.25,84.25,1091,199182,17016249.00,
526373,CINDRELLA HT,X ,Q,24.00,24.00,24.00,24.00,24.00,25.20,1,10,240.00,
526381,PAT INT LOG ,B ,Q,23.75,23.75,22.85,23.70,22.85,23.60,2,54,1278.00,
526397,ALPHAGEO (I),B ,Q,241.90,247.85,225.10,244.35,244.95,236.75,379,12368,2935197.00,
526407,RIT PRO IND ,XT,Q,14.99,14.99,14.99,14.99,14.99,15.00,2,350,5246.00,
526409,KKALPANAIND ,X ,Q,18.50,18.50,15.00,16.50,16.50,16.75,61,17449,290874.00,
526415,OK PLAY (I) ,XT,Q,20.60,20.60,19.25,20.00,20.00,20.25,26,12629,250776.00,
526423,KRITI INDUS.,X ,Q,27.30,27.30,26.05,27.00,27.20,27.30,41,10502,280902.00,
526433,ASM TECHNOLO,X ,Q,89.40,89.40,85.10,85.10,85.10,89.45,5,5,438.00,
526435,PERFECTPAC  ,X ,Q,147.35,160.00,147.35,147.50,147.50,155.10,5,52,7675.00,
526441,VISIONCINE  ,XT,Q,1.14,1.23,1.14,1.23,1.23,1.19,8,4141,4964.00,
526471,WINSOME BREW,XT,Q,2.56,2.56,2.56,2.56,2.56,2.55,1,415,1062.00,
526492,RISHIROOP   ,X ,Q,35.75,35.75,35.60,35.65,35.60,38.00,4,301,10732.00,
526494,PROMACT     ,X ,Q,4.91,4.91,4.91,4.91,4.91,5.08,2,30,147.00,
526519,ALPINE HSG. ,X ,Q,11.25,11.25,11.25,11.25,11.25,11.25,1,100,1125.00,
526521,SANGHI IND. ,B ,Q,54.25,54.25,52.30,52.95,52.30,53.50,53,6012,319171.00,
526538,MAXIMAA SYST,XT,Q,2.00,2.09,1.99,1.99,1.99,2.09,6,135,274.00,
526544,SCANP GEOM  ,X ,Q,23.95,23.95,22.50,23.40,23.40,22.80,32,13675,319545.00,
526546,CHOKSI LABOR,X ,Q,13.00,13.50,12.92,13.50,13.50,13.59,4,107,1386.00,
526550,CCHHL       ,B ,Q,4.29,4.29,4.29,4.29,4.29,4.10,3,1010,4332.00,
526582,TPL PLAST   ,B ,Q,114.85,116.05,112.80,113.70,113.70,114.85,82,1228,139942.00,
526586,WIM PLAST LT,X ,Q,414.95,414.95,400.55,410.65,414.00,407.00,55,1222,499673.00,
526596,LIBERTY SHOE,B ,Q,129.75,133.45,124.20,126.85,126.85,123.30,2665,108941,14143265.00,
526608,ELECTROTHERM,B ,Q,148.75,150.00,147.95,148.95,148.15,148.25,32,693,103137.00,
526612,BLUE DART EX,A ,Q,2495.00,2495.00,2350.00,2350.85,2350.00,2381.85,28,40,95284.00,
526614,EXPO GAS    ,X ,Q,2.91,2.91,2.91,2.91,2.91,2.93,1,10,29.00,
526616,NAT.PLASTIC ,X ,Q,25.75,29.00,25.75,27.20,27.95,27.00,27,2207,60072.00,
526640,ROYALE MANOR,XT,Q,12.66,12.74,12.35,12.36,12.36,13.00,15,2120,26342.00,
526642,MIRZA INTER ,B ,Q,67.20,67.65,63.20,64.00,64.00,61.75,1693,189459,12402652.00,
526650,TOURISM FINA,B ,Q,86.45,86.80,84.45,85.05,85.00,86.80,144,13196,1128650.00,
526666,BHARTIYA INT,T ,Q,206.10,206.10,206.10,206.10,206.10,210.00,2,168,34624.00,
526668,KAMAT HOTELS,B ,Q,38.75,38.75,36.00,36.05,36.00,37.75,106,142,5268.00,
526687,POLO HOTELS ,XT,Q,3.90,4.30,3.90,4.20,4.20,4.10,3,1011,3946.00,
526689,FENOPLAS.LTD,XT,Q,20.15,21.20,20.15,21.00,21.00,21.20,3,56,1137.00,
526703,ECOPLAST LTD,X ,Q,110.45,115.00,110.40,110.50,110.40,118.80,4,230,26314.00,
526717,GOPALA POLY.,X ,Q,6.34,6.34,6.34,6.34,6.34,6.46,6,1835,11633.00,
526721,NICCO PARKS ,XT,Q,24.10,24.75,23.75,24.05,24.75,23.80,17,1339,32106.00,
526723,NTC INDUST  ,X ,Q,36.50,38.40,35.00,35.15,35.00,38.60,9,99,3490.00,
526725,SANDESH LTD.,B ,Q,563.10,576.15,563.10,576.15,576.15,570.00,14,113,64077.00,
526727,GARNET CONST,X ,Q,8.19,8.19,7.22,7.96,7.98,7.88,10,1125,8378.00,
526729,GOLDIAM INT.,B ,Q,116.00,121.10,113.30,119.00,118.05,113.70,323,8825,1035723.00,
526731,BRIGHT BROS.,X ,Q,71.90,71.90,63.10,63.65,63.65,70.00,66,6278,406154.00,
526737,CORPOR COUR ,X ,Q,11.95,11.95,10.83,10.83,10.83,11.39,10,684,7458.00,
526739,NARMADA GEL ,X ,Q,163.50,166.00,163.25,164.60,166.00,163.05,84,5932,974042.00,
526747,P.G.FOILS   ,X ,Q,79.50,81.75,77.50,80.05,80.05,76.50,57,6152,485387.00,
526751,GRATEX INDS.,XT,Q,12.00,12.00,12.00,12.00,12.00,12.00,1,100,1200.00,
526755,VELAN HOTELS,XT,Q,3.61,3.92,3.61,3.83,3.88,3.79,13,1509,5623.00,
526761,HOWARD HOTEL,XT,Q,10.57,10.57,10.57,10.57,10.57,10.07,1,10,105.00,
526775,VALIANT COMM,X ,Q,26.95,26.95,24.75,26.50,26.55,26.45,7,49,1228.00,
526783,DR.AGAR.EYE ,XT,Q,324.00,324.00,303.10,303.10,303.10,318.95,4,6,1839.00,
526797,GREENPLY IND,B ,Q,149.00,154.85,148.70,153.55,153.55,148.50,255,610812,91643610.00,
526807,SEAMEC LTD  ,B ,Q,337.65,339.65,337.65,339.65,339.65,338.90,2,10,3392.00,
526813,RAGHUNATH IN,XT,Q,3.29,3.29,3.29,3.29,3.29,3.29,1,30,98.00,
526817,CHEVIOT CO. ,X ,Q,730.30,741.95,711.10,715.60,715.60,736.15,253,3603,2600436.00,
526821,DAI-ICHI KAR,X ,Q,210.00,214.95,205.00,210.85,211.00,207.45,21,719,150243.00,
526829,CONFI PETRO ,B ,Q,24.90,29.10,24.20,29.05,29.10,24.25,932,353852,9596991.00,
526853,BILCARE LTD.,XT,Q,20.45,20.50,18.65,20.28,20.01,19.57,82,18389,369925.00,
526861,RISHI LASER ,X ,Q,20.95,21.60,20.10,21.55,21.60,21.30,10,5627,121118.00,
526871,INTEC CAP   ,X ,Q,37.75,37.75,37.75,37.75,37.75,39.70,1,1,37.00,
526881,63MOONS     ,B ,Q,124.00,126.50,120.10,121.75,120.25,125.90,957,34926,4296950.00,
526885,SARLA PER F ,B ,Q,25.40,25.45,24.95,25.00,24.95,25.00,45,15643,393150.00,
526899,HFIL        ,X ,Q,6.95,6.99,6.53,6.96,6.96,6.73,104,25656,176438.00,
526905,PADMAIND    ,X ,Q,47.90,47.90,45.00,45.00,45.00,44.75,2,101,4547.00,
526917,CHD DEV LTD ,X ,Q,1.68,1.68,1.68,1.68,1.68,1.65,7,5001,8401.00,
526931,HARIYANA SH.,X ,Q,42.00,43.75,42.00,43.40,43.75,43.20,12,1170,50762.00,
526945,TYROON TEA  ,X ,Q,31.80,31.80,31.75,31.75,31.75,30.30,2,12,381.00,
526947,LA-OPALA RG ,B ,Q,176.25,176.25,173.00,175.10,176.10,174.30,15,24,4177.00,
526951,GOLDEN LAMIN,X ,Q,509.95,509.95,482.00,485.90,486.20,495.35,35,576,283825.00,
526953,VENUS REMEDI,B ,Q,23.65,24.30,23.65,24.20,24.20,24.00,5,236,5717.00,
526957,UDL         ,XT,Q,18.35,18.35,16.65,16.70,17.45,17.50,59,17798,298126.00,
526971,DHOOT I.FIN.,X ,Q,19.00,19.00,19.00,19.00,19.00,18.15,1,1,19.00,
526981,SHRI BAJRANG,X ,Q,20.65,20.65,20.65,20.65,20.65,20.80,1,21,433.00,
526987,URJA GLOBAL ,T ,Q,2.18,2.20,2.11,2.16,2.16,2.17,128,89527,194033.00,
527001,ASHAPURA LTD,T ,Q,28.00,28.00,26.30,27.00,26.95,27.40,17,2737,73802.00,
530001,GUJ.ALKALI  ,A ,Q,454.80,458.00,447.75,456.15,456.15,451.35,237,3785,1715940.00,
530005,INDIA CEM.  ,A ,Q,79.35,84.85,78.40,84.55,84.55,79.40,2563,427956,35375146.00,
530007,JK TYRE IND ,A ,Q,69.00,71.60,68.00,70.95,70.95,68.60,1111,110648,7778658.00,
530011,MANGLR.CHEM ,B ,Q,33.15,34.40,32.75,33.80,33.80,33.05,117,8451,283636.00,
530017,STD.INDUST. ,T ,Q,11.89,12.70,11.89,12.65,12.65,12.43,8,1750,21088.00,
530019,JUBILANT    ,A ,Q,493.55,518.00,489.60,513.90,513.90,492.35,2720,66447,33775531.00,
530025,SAMYAK INT  ,XT,Q,12.77,12.77,12.77,12.77,12.77,12.77,1,5,63.00,
530035,SANTOSH FINE,XT,Q,8.00,8.00,8.00,8.00,8.00,8.00,1,100,800.00,
530043,ACKNIT IND  ,X ,Q,56.00,57.55,56.00,57.45,57.55,56.65,20,3327,190499.00,
530045,TITAN SECUR.,X ,Q,2.74,2.74,2.41,2.65,2.65,2.55,11,1170,3143.00,
530047,MOHOTAIND   ,B ,Q,13.23,13.23,13.23,13.23,13.23,12.60,1,200,2646.00,
530063,YASRAJ CONT.,X ,Q,6.64,6.64,6.64,6.64,6.64,6.77,2,414,2748.00,
530067,CSLFINANCE  ,X ,Q,289.50,295.00,289.50,289.50,289.50,299.00,5,150,43436.00,
530073,SANGHVI MOVE,B ,Q,93.25,93.75,92.75,93.75,93.75,92.65,67,2989,279225.00,
530075,SELAN EXPLOR,B ,Q,138.85,145.25,138.85,141.00,141.00,139.35,55,569,79889.00,
530077,FRESHTROP FR,X ,Q,101.90,102.00,99.00,100.75,100.00,100.90,58,2119,213894.00,
530079,FAZE THREE L,X ,Q,32.20,34.95,31.60,32.50,32.00,35.45,29,1563,50532.00,
530093,ACE INDIA LT,Z ,Q,2.00,2.00,2.00,2.00,2.00,2.00,2,50,100.00,
530109,ANUPAM      ,X ,Q,11.71,11.95,11.70,11.95,11.95,11.85,124,15665,185246.00,
530111,RAJ PACKAGIN,XT,Q,28.90,28.90,26.35,26.60,28.25,27.70,37,52301,1451591.00,
530117,FAIRCHEM    ,B ,Q,505.70,512.45,505.70,507.20,507.20,504.45,13,131,66647.00,
530125,SAMRAT PHARM,X ,Q,86.90,86.95,80.50,82.50,82.00,84.25,19,351,29334.00,
530129,NILE LTD.   ,X ,Q,229.05,253.00,229.05,252.20,253.00,242.00,46,2352,566916.00,
530131,UDAIPUR CEME,X ,Q,13.35,13.69,13.35,13.49,13.49,13.39,132,57729,780364.00,
530135,OPTIEMUS    ,B ,Q,51.30,52.35,50.70,52.35,52.35,49.90,209,43315,2251291.00,
530145,KISAN MOULD.,X ,Q,18.70,19.20,18.00,19.20,19.20,18.30,79,28398,544825.00,
530151,VIJAY TEXTIL,X ,Q,37.00,37.00,30.05,33.05,33.05,32.65,36,12981,416668.00,
530163,KERALA AYUR ,X ,Q,47.00,47.95,47.00,47.35,47.95,45.45,29,1275,60651.00,
530169,MOHIT PAPER ,X ,Q,8.88,8.88,8.88,8.88,8.88,9.34,1,10,88.00,
530173,OSCAR GLOBAL,XT,Q,4.14,4.14,4.14,4.14,4.14,3.96,4,1008,4173.00,
530175,ODYSSEY TECH,X ,Q,25.65,27.80,25.50,27.80,27.80,26.50,20,2993,80206.00,
530177,SPS INTL.   ,X ,Q,13.55,13.55,13.54,13.54,13.54,14.25,3,406,5498.00,
530185,SURAT TEXT. ,X ,Q,1.61,1.80,1.61,1.78,1.78,1.75,86,33720,59077.00,
530191,CHROMATIC IN,B ,Q,0.63,0.63,0.52,0.52,0.52,0.64,15,23000,13880.00,
530197,BAGADIA COLO,XT,Q,16.00,16.80,16.00,16.80,16.80,16.00,2,150,2440.00,
530199,THEMIS MEDIC,B ,Q,198.00,199.05,198.00,199.05,199.05,189.60,7,53,10539.00,
530201,KALLAM      ,X ,Q,9.50,9.70,8.80,9.00,8.80,8.51,23,3833,35947.00,
530207,BRAWN BIO   ,XT,Q,32.20,32.20,32.20,32.20,32.20,31.75,1,1,32.00,
530215,KINGSINFRA  ,X ,Q,24.40,25.45,22.50,24.25,25.00,22.40,107,9220,219822.00,
530233,AURO LAB.   ,X ,Q,51.50,51.50,51.00,51.00,51.00,51.00,7,288,14738.00,
530239,SUVEN LIFE S,A ,Q,275.50,278.70,272.85,276.55,275.00,274.35,221,9115,2521849.00,
530245,ARYAMAN FIN.,X ,Q,39.00,39.00,39.00,39.00,39.00,39.80,1,5,195.00,
530255,KAY POW PAP ,X ,Q,1.33,1.47,1.33,1.47,1.47,1.40,2,313,444.00,
